stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone
4679,54627,Westbound Marine Dr @ 31 St,,49.340383,-123.203155,BUS ZN,https://translink.ca/schedules-and-maps/stop/54627/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54627,0,,2,
4680,54628,Westbound Marine Dr @ Travers Ave,,49.34091,-123.20586,BUS ZN,https://translink.ca/schedules-and-maps/stop/54628/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54628,0,,2,
4681,54629,Westbound Marine Dr @ Gables Lane,,49.341869,-123.210966,BUS ZN,https://translink.ca/schedules-and-maps/stop/54629/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54629,0,,2,
4682,54630,Westbound Marine Dr @ Creery Ave,,49.341622,-123.213397,BUS ZN,https://translink.ca/schedules-and-maps/stop/54630/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54630,0,,1,
4683,54631,Westbound Marine Dr @ 3600 Block,,49.338915,-123.217181,BUS ZN,https://translink.ca/schedules-and-maps/stop/54631/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54631,0,,2,
4684,54632,Westbound Marine Dr @ 3700 Block,,49.33951,-123.2218,BUS ZN,https://translink.ca/schedules-and-maps/stop/54632/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54632,0,,2,
4685,54633,Westbound Marine Dr @ Sharon Dr,,49.34066,-123.22491,BUS ZN,https://translink.ca/schedules-and-maps/stop/54633/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54633,0,,2,
4686,54634,Westbound Marine Dr @ Rose Cres,,49.34145,-123.22668,BUS ZN,https://translink.ca/schedules-and-maps/stop/54634/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54634,0,,2,
4687,54635,Westbound Marine Dr @ Sherman St,,49.341946,-123.230371,BUS ZN,https://translink.ca/schedules-and-maps/stop/54635/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54635,0,,2,
4688,54636,Westbound Marine Dr @ 4200 Block,,49.34086,-123.23569,BUS ZN,https://translink.ca/schedules-and-maps/stop/54636/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54636,0,,1,
4689,54637,Westbound Marine Dr @ Morgan Cres,,49.340855,-123.239718,BUS ZN,https://translink.ca/schedules-and-maps/stop/54637/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54637,0,,1,
4690,54638,Westbound Marine Dr @ N Piccadilly Rd,,49.34111,-123.24772,BUS ZN,https://translink.ca/schedules-and-maps/stop/54638/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54638,0,,1,
4691,54639,Westbound Marine Dr @ McKenzie Dr,,49.34084,-123.253366,BUS ZN,https://translink.ca/schedules-and-maps/stop/54639/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54639,0,,2,
4692,54640,Westbound Marine Dr @ The Dale,,49.340789,-123.25916,BUS ZN,https://translink.ca/schedules-and-maps/stop/54640/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54640,0,,1,
4693,54641,Westbound Marine Dr @ Beacon Lane,,49.340791,-123.263244,BUS ZN,https://translink.ca/schedules-and-maps/stop/54641/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54641,0,,1,
4694,54642,Northbound Marine Dr @ Crossway,,49.342178,-123.265211,BUS ZN,https://translink.ca/schedules-and-maps/stop/54642/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54642,0,,1,
4695,54643,Northbound Marine Dr @ 5200 Block,,49.34587,-123.26588,BUS ZN,https://translink.ca/schedules-and-maps/stop/54643/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54643,0,,2,
4696,54644,Northbound Marine Dr @ Greentree Rd,,49.347341,-123.267021,BUS ZN,https://translink.ca/schedules-and-maps/stop/54644/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54644,0,,2,
4697,54645,Northbound Marine Dr @ Greenleaf Rd,,49.35107,-123.26619,BUS ZN,https://translink.ca/schedules-and-maps/stop/54645/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54645,0,,2,
4698,54646,Northbound Marine Dr @ Westport Rd,,49.353212,-123.260546,BUS ZN,https://translink.ca/schedules-and-maps/stop/54646/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54646,0,,1,
4699,54647,Westbound Marine Dr @ Cranley Dr,,49.356897,-123.264759,BUS ZN,https://translink.ca/schedules-and-maps/stop/54647/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54647,0,,1,
4700,54648,Northbound Marine Dr @ Primrose Place,,49.358412,-123.2667,BUS ZN,https://translink.ca/schedules-and-maps/stop/54648/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54648,0,,1,
4701,54649,Westbound Marine Dr @ 5800 Block,,49.357286,-123.27302,BUS ZN,https://translink.ca/schedules-and-maps/stop/54649/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54649,0,,2,
4702,54650,Northbound Marine Dr @ Gleneagles Dr,,49.35837,-123.2786,BUS ZN,https://translink.ca/schedules-and-maps/stop/54650/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54650,0,,2,
4703,54651,Northbound Marine Dr @ Eagleridge Dr,,49.361021,-123.277692,BUS ZN,https://translink.ca/schedules-and-maps/stop/54651/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54651,0,,2,
4704,54652,Northbound Marine Dr @ Orchill Rd,,49.36365,-123.277143,BUS ZN,https://translink.ca/schedules-and-maps/stop/54652/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54652,0,,1,
4705,54653,Northbound Marine Dr @ Horseshoe Bay Park & Ride,,49.36766,-123.27667,BUS ZN,https://translink.ca/schedules-and-maps/stop/54653/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54653,0,,2,
4706,54654,Northbound Marine Dr @ 6300 Block,,49.369052,-123.276109,BUS ZN,https://translink.ca/schedules-and-maps/stop/54654/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54654,0,,1,
4707,54655,Northbound Nelson Ave @ Chatham St,,49.371643,-123.278115,BUS ZN,https://translink.ca/schedules-and-maps/stop/54655/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54655,0,,2,
4708,54656,Northbound Royal Ave @ Argyle Ave,,49.372015,-123.276448,BUS ZN,https://translink.ca/schedules-and-maps/stop/54656/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54656,0,,2,
4709,54657,Eastbound Bruce St @ Royal Ave,,49.3735,-123.274588,BUS ZN,https://translink.ca/schedules-and-maps/stop/54657/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54657,0,,2,
4711,54659,Northbound 11 St @ Inglewood Ave,,49.334333,-123.145795,BUS ZN,https://translink.ca/schedules-and-maps/stop/54659/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54659,0,,1,
4712,54660,Northbound 11 St @ Kings Ave,,49.33647,-123.145779,BUS ZN,https://translink.ca/schedules-and-maps/stop/54660/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54660,0,,2,
4713,54661,Westbound Mathers Ave @ 11 St,,49.338188,-123.146257,BUS ZN,https://translink.ca/schedules-and-maps/stop/54661/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54661,0,,2,
4714,54662,Westbound Mathers Ave @ 13 St,,49.338227,-123.151642,BUS ZN,https://translink.ca/schedules-and-maps/stop/54662/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54662,0,,1,
4715,54663,Westbound Mathers Ave @ 14 St,,49.338201,-123.153883,BUS ZN,https://translink.ca/schedules-and-maps/stop/54663/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54663,0,,2,
4716,54664,Westbound Mathers Ave @ 15 St,,49.338232,-123.156445,BUS ZN,https://translink.ca/schedules-and-maps/stop/54664/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54664,0,,1,
4719,54667,Westbound Queens Ave @ 17 St,,49.341857,-123.159584,BUS ZN,https://translink.ca/schedules-and-maps/stop/54667/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54667,0,,1,
4720,54668,Westbound Queens Ave @ 18 St,,49.341907,-123.163435,BUS ZN,https://translink.ca/schedules-and-maps/stop/54668/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54668,0,,2,
4721,54669,Westbound Queens Ave @ 19 St,,49.341891,-123.165756,BUS ZN,https://translink.ca/schedules-and-maps/stop/54669/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54669,0,,1,
4722,54670,Westbound Queens Ave @ 21 St,,49.341901,-123.168635,BUS ZN,https://translink.ca/schedules-and-maps/stop/54670/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54670,0,,1,
4723,54671,Westbound Queens Ave @ 22 St,,49.341849,-123.171085,BUS ZN,https://translink.ca/schedules-and-maps/stop/54671/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54671,0,,2,
4724,54672,Westbound Queens Ave @ Orchard Way,,49.342219,-123.173683,BUS ZN,https://translink.ca/schedules-and-maps/stop/54672/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54672,0,,2,
4725,54673,Westbound Queens Ave @ Orchard Way,,49.342226,-123.174348,BUS ZN,https://translink.ca/schedules-and-maps/stop/54673/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54673,0,,2,
4726,54674,Westbound Queens Ave @ 2400 Block,,49.342288,-123.179274,BUS ZN,https://translink.ca/schedules-and-maps/stop/54674/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54674,0,,2,
4727,54675,Westbound Queens Ave @ 2500 Block,,49.342323,-123.18244,BUS ZN,https://translink.ca/schedules-and-maps/stop/54675/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54675,0,,1,
4728,54676,Westbound Queens Ave @ 26 St,,49.34238,-123.185164,BUS ZN,https://translink.ca/schedules-and-maps/stop/54676/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54676,0,,2,
4729,54677,Westbound Queens Ave @ 27 St,,49.343781,-123.188567,BUS ZN,https://translink.ca/schedules-and-maps/stop/54677/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54677,0,,2,
4730,54678,Southbound 27 St @ 28 St,,49.343004,-123.189253,BUS ZN,https://translink.ca/schedules-and-maps/stop/54678/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54678,0,,2,
4731,54679,Southbound 27 St @ Palmerston Ave,,49.341,-123.18874,BUS ZN,https://translink.ca/schedules-and-maps/stop/54679/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54679,0,,2,
4732,54680,Southbound 27 St @ Nelson Ave,,49.339568,-123.18886,BUS ZN,https://translink.ca/schedules-and-maps/stop/54680/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54680,0,,1,
4733,54681,Southbound 27 St @ Mathers Ave,,49.33827,-123.18883,BUS ZN,https://translink.ca/schedules-and-maps/stop/54681/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54681,0,,2,
4734,54682,Southbound 27 St @ Marine Dr,,49.33671,-123.188886,BUS ZN,https://translink.ca/schedules-and-maps/stop/54682/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54682,0,,2,
4736,54684,Northbound 17 St @ Esquimalt Ave,,49.330913,-123.160111,BUS ZN,https://translink.ca/schedules-and-maps/stop/54684/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54684,0,,1,
4737,54685,Eastbound Fulton Ave @ 15 St,,49.331479,-123.157226,BUS ZN,https://translink.ca/schedules-and-maps/stop/54685/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54685,0,,1,
4738,54686,Eastbound Fulton Ave @ 14 St,,49.331426,-123.153752,BUS ZN,https://translink.ca/schedules-and-maps/stop/54686/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54686,0,,1,
4739,54687,Eastbound Fulton Ave @ 13 St,,49.331398,-123.151038,BUS ZN,https://translink.ca/schedules-and-maps/stop/54687/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54687,0,,2,
4740,54688,Eastbound Fulton Ave @ 12 St,,49.331353,-123.148297,BUS ZN,https://translink.ca/schedules-and-maps/stop/54688/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54688,0,,2,
4741,54689,Northbound 11 St @ Fulton Ave,,49.33168,-123.145817,BUS ZN,https://translink.ca/schedules-and-maps/stop/54689/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54689,0,,2,
4742,54690,Northbound 11 St @ Gordon Ave,,49.332674,-123.14581,BUS ZN,https://translink.ca/schedules-and-maps/stop/54690/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54690,0,,2,
4743,54691,Westbound Inglewood Ave @ 12 St,,49.334585,-123.148767,BUS ZN,https://translink.ca/schedules-and-maps/stop/54691/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54691,0,,2,
4744,54692,Westbound Inglewood Ave @ 13 St,,49.33458,-123.15175,BUS ZN,https://translink.ca/schedules-and-maps/stop/54692/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54692,0,,1,
4745,54693,Westbound Inglewood Ave @ 14 St,,49.33462,-123.154566,BUS ZN,https://translink.ca/schedules-and-maps/stop/54693/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54693,0,,2,
4747,54695,Westbound Inglewood Ave @ 17 St,,49.3346,-123.16051,BUS ZN,https://translink.ca/schedules-and-maps/stop/54695/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54695,0,,1,
4748,54696,Westbound Inglewood Ave @ 20 St,,49.334657,-123.166502,BUS ZN,https://translink.ca/schedules-and-maps/stop/54696/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54696,0,,2,
4749,54697,Northbound 20 St @ Kings Ave,,49.336681,-123.166585,BUS ZN,https://translink.ca/schedules-and-maps/stop/54697/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54697,0,,2,
4750,54698,Westbound Mathers Ave @ 20 St,,49.338261,-123.166908,BUS ZN,https://translink.ca/schedules-and-maps/stop/54698/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54698,0,,2,
4751,54699,Westbound Mathers Ave @ 22 St,,49.338316,-123.171156,BUS ZN,https://translink.ca/schedules-and-maps/stop/54699/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54699,0,,2,
4752,54700,Westbound Mathers Ave @ 23 St,,49.338384,-123.17516,BUS ZN,https://translink.ca/schedules-and-maps/stop/54700/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54700,0,,1,
4753,54701,Westbound Mathers Ave @ 24 St,,49.338442,-123.179475,BUS ZN,https://translink.ca/schedules-and-maps/stop/54701/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54701,0,,1,
4754,54702,Southbound 25 St @ Mathers Ave,,49.338122,-123.18239,BUS ZN,https://translink.ca/schedules-and-maps/stop/54702/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54702,0,,1,
4755,54703,Southbound 25 St @ Kings Ave,,49.336764,-123.182475,BUS ZN,https://translink.ca/schedules-and-maps/stop/54703/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54703,0,,2,
4756,54704,Eastbound Caulfeild Dr @ Headland Dr,,49.350447,-123.25185,BUS ZN,https://translink.ca/schedules-and-maps/stop/54704/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54704,0,,1,
4758,54706,Westbound Caulfeild Dr @ Willow Creek Rd,,49.349021,-123.245829,BUS ZN,https://translink.ca/schedules-and-maps/stop/54706/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54706,0,,1,
4759,54707,Westbound Caulfeild Dr @ Piccadilly North,,49.347695,-123.246804,BUS ZN,https://translink.ca/schedules-and-maps/stop/54707/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54707,0,,2,
4760,54708,Westbound Caulfeild Dr @ Cherbourg Dr,,49.346473,-123.249222,BUS ZN,https://translink.ca/schedules-and-maps/stop/54708/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54708,0,,2,
4761,54709,Eastbound Cherbourg Dr @ Keith Rd,,49.345011,-123.247717,BUS ZN,https://translink.ca/schedules-and-maps/stop/54709/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54709,0,,2,
4762,54710,Eastbound Keith Rd @ 4400 Block,,49.34501,-123.24521,BUS ZN,https://translink.ca/schedules-and-maps/stop/54710/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54710,0,,2,
4763,54711,Southbound Keith Rd @ Rockridge Rd,,49.343785,-123.241844,BUS ZN,https://translink.ca/schedules-and-maps/stop/54711/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54711,0,,2,
4764,54712,Southbound Keith Rd @ Stone Cres,,49.34129,-123.24167,BUS ZN,https://translink.ca/schedules-and-maps/stop/54712/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54712,0,,2,
4765,54713,Northbound 31 St @ Dickinson Cres,,49.341274,-123.202663,BUS ZN,https://translink.ca/schedules-and-maps/stop/54713/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54713,0,,2,
4766,54714,Westbound Mathers Ave @ 31 St,,49.342342,-123.203429,BUS ZN,https://translink.ca/schedules-and-maps/stop/54714/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54714,0,,2,
4767,54715,Westbound Thompson Cres @ Mathers Ave,,49.343256,-123.205458,BUS ZN,https://translink.ca/schedules-and-maps/stop/54715/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54715,0,,2,
4768,54716,Westbound Westmount Rd @ Benbow Rd,,49.345283,-123.207076,BUS ZN,https://translink.ca/schedules-and-maps/stop/54716/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54716,0,,2,
4769,54717,Westbound Westmount Rd @ 3300 Block,,49.34558,-123.21024,BUS ZN,https://translink.ca/schedules-and-maps/stop/54717/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54717,0,,2,
4770,54718,Westbound Westmount Rd @ Rockview Place,,49.34562,-123.21395,BUS ZN,https://translink.ca/schedules-and-maps/stop/54718/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54718,0,,2,
4771,54719,Westbound Westmount Rd @ Cedaridge Place,,49.34564,-123.21663,BUS ZN,https://translink.ca/schedules-and-maps/stop/54719/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54719,0,,2,
4772,54720,Westbound Westridge Ave @ Southridge Ave East,,49.345848,-123.219099,BUS ZN,https://translink.ca/schedules-and-maps/stop/54720/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54720,0,,2,
4773,54721,Westbound Westridge Ave @ 3800 Block,,49.34683,-123.222898,BUS ZN,https://translink.ca/schedules-and-maps/stop/54721/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54721,0,,1,
4774,54722,Westbound Westridge Ave @ Southridge Ave West,,49.34686,-123.22672,BUS ZN,https://translink.ca/schedules-and-maps/stop/54722/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54722,0,,2,
4775,54723,Westbound Westridge Ave @ 3900 Block,,49.346802,-123.23028,BUS ZN,https://translink.ca/schedules-and-maps/stop/54723/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54723,0,,2,
4777,54725,Westbound Woodcrest Rd @ Almondel Rd,,49.34985,-123.24153,BUS ZN,https://translink.ca/schedules-and-maps/stop/54725/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54725,0,,1,
4778,54726,Westbound Woodcrest Rd @ Woodgreen Dr,,49.351276,-123.24414,BUS ZN,https://translink.ca/schedules-and-maps/stop/54726/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54726,0,,2,
4779,54727,Northbound Woodgreen Dr @ Woodgreen Place,,49.352572,-123.242679,BUS ZN,https://translink.ca/schedules-and-maps/stop/54727/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54727,0,,2,
4780,54728,Westbound Woodburn Rd @ Woodgreen Dr,,49.354237,-123.245775,BUS ZN,https://translink.ca/schedules-and-maps/stop/54728/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54728,0,,2,
4781,54729,Southbound Northwood Dr @ Woodburn Rd,,49.354226,-123.248666,BUS ZN,https://translink.ca/schedules-and-maps/stop/54729/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54729,0,,1,
4782,54730,Northbound Taylor Way @ Keith Rd,,49.331579,-123.134742,BUS ZN,https://translink.ca/schedules-and-maps/stop/54730/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54730,0,,1,
4783,54731,Northbound Taylor Way @ Inglewood Ave,,49.33495,-123.13477,BUS ZN,https://translink.ca/schedules-and-maps/stop/54731/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54731,0,,1,
4784,54732,Northbound Taylor Way @ Hwy One Overpass,,49.338308,-123.134534,BUS ZN,https://translink.ca/schedules-and-maps/stop/54732/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54732,0,,1,
4786,54734,Northbound Southborough Dr @ Parkside Rd,,49.342862,-123.138921,BUS ZN,https://translink.ca/schedules-and-maps/stop/54734/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54734,0,,2,
4787,54735,Northbound Eyremount Dr @ Southborough Dr,,49.34447,-123.13605,BUS ZN,https://translink.ca/schedules-and-maps/stop/54735/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54735,0,,1,
4788,54736,Westbound Cross Creek Rd @ Highland Dr,,49.346232,-123.144455,BUS ZN,https://translink.ca/schedules-and-maps/stop/54736/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54736,0,,2,
4789,54737,Westbound Cross Creek Rd @ Chartwell Dr,,49.345298,-123.147176,BUS ZN,https://translink.ca/schedules-and-maps/stop/54737/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54737,0,,1,
4790,54738,Northbound Chartwell Dr @ 1300 Block,,49.346851,-123.151814,BUS ZN,https://translink.ca/schedules-and-maps/stop/54738/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54738,0,,1,
4791,54739,Northbound Chartwell Dr @ Whitby Rd,,49.347559,-123.152414,BUS ZN,https://translink.ca/schedules-and-maps/stop/54739/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54739,0,,2,
4792,54740,Northbound Chartwell Dr @ Burnside Rd,,49.34927,-123.15089,BUS ZN,https://translink.ca/schedules-and-maps/stop/54740/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54740,0,,2,
4793,54741,Northbound Chartwell Dr @ Chippendale Rd,,49.349582,-123.154327,BUS ZN,https://translink.ca/schedules-and-maps/stop/54741/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54741,0,,2,
4794,54742,Northbound Chartwell Dr @ Sandhurst Place,,49.350372,-123.153657,BUS ZN,https://translink.ca/schedules-and-maps/stop/54742/schedule?utm_source=referral&utm_medium=google+maps&utm_campaign=gtfs&utm_content=schedules_stop&utm_term=54742,0,,1,
